scoring_player,scoring_team,time,GH,GA,game,date,season
Llorente,Athletic Bilbao,42,0,1,Sevilla FC vs. Athletic Bilbao 2:1,2009-02-04,2008-2009
Aldo Duscher,Sevilla FC,60,1,1,Sevilla FC vs. Athletic Bilbao 2:1,2009-02-04,2008-2009
Lautaro Acosta,Sevilla FC,89,2,1,Sevilla FC vs. Athletic Bilbao 2:1,2009-02-04,2008-2009
Thierry Henry,FC Barcelona,34,1,0,FC Barcelona vs. RCD Mallorca 2:0,2009-02-05,2008-2009
Rafael Márquez,FC Barcelona,73,2,0,FC Barcelona vs. RCD Mallorca 2:0,2009-02-05,2008-2009
Javi Martínez,Athletic Bilbao,4,1,0,"Athletic Bilbao vs. Sevilla FC 3:0 									
																		
										(Hinspiel 1:2)",2009-03-04,2008-2009
Llorente,Athletic Bilbao,34,2,0,"Athletic Bilbao vs. Sevilla FC 3:0 									
																		
										(Hinspiel 1:2)",2009-03-04,2008-2009
Toquero,Athletic Bilbao,36,3,0,"Athletic Bilbao vs. Sevilla FC 3:0 									
																		
										(Hinspiel 1:2)",2009-03-04,2008-2009
Gonzalo Castro,RCD Mallorca,44,1,0,"RCD Mallorca vs. FC Barcelona 1:1 									
																		
										(Hinspiel 0:2)",2009-03-04,2008-2009
Lionel Messi,FC Barcelona,81,1,1,"RCD Mallorca vs. FC Barcelona 1:1 									
																		
										(Hinspiel 0:2)",2009-03-04,2008-2009
Toquero,Athletic Bilbao,8,1,0,Athletic Bilbao vs. FC Barcelona 1:4,2009-05-13,2008-2009
Yaya Touré,FC Barcelona,26,1,1,Athletic Bilbao vs. FC Barcelona 1:4,2009-05-13,2008-2009
Lionel Messi,FC Barcelona,55,1,2,Athletic Bilbao vs. FC Barcelona 1:4,2009-05-13,2008-2009
Bojan,FC Barcelona,57,1,3,Athletic Bilbao vs. FC Barcelona 1:4,2009-05-13,2008-2009
Xavi,FC Barcelona,64,1,4,Athletic Bilbao vs. FC Barcelona 1:4,2009-05-13,2008-2009
Candeias,Recreativo Huelva,4,1,0,Recreativo Huelva vs. Sporting Gijón 1:1,2009-10-27,2009-2010
Mate Bilić,Sporting Gijón,47,1,1,Recreativo Huelva vs. Sporting Gijón 1:1,2009-10-27,2009-2010
Guille Roldán,CF Atlético Ciudad,9,1,0,CF Atlético Ciudad vs. Sevilla FC 2:4,2009-10-27,2009-2010
Luís Fabiano,Sevilla FC,18,1,1,CF Atlético Ciudad vs. Sevilla FC 2:4,2009-10-27,2009-2010
Luís Fabiano,Sevilla FC,19,1,2,CF Atlético Ciudad vs. Sevilla FC 2:4,2009-10-27,2009-2010
Guille Roldán,CF Atlético Ciudad,22,2,2,CF Atlético Ciudad vs. Sevilla FC 2:4,2009-10-27,2009-2010
Jesús Navas,Sevilla FC,28,2,3,CF Atlético Ciudad vs. Sevilla FC 2:4,2009-10-27,2009-2010
Capel,Sevilla FC,36,2,4,CF Atlético Ciudad vs. Sevilla FC 2:4,2009-10-27,2009-2010
Antonio Troyano,Atlético Madrid,18,0,1,UD Marbella vs. Atlético Madrid 0:2,2009-10-27,2009-2010
Maximiliano Rodríguez,Atlético Madrid,82,0,2,UD Marbella vs. Atlético Madrid 0:2,2009-10-27,2009-2010
Borja,AD Alcorcón,16,1,0,AD Alcorcón vs. Real Madrid 4:0,2009-10-27,2009-2010
Arbeloa,AD Alcorcón,22,2,0,AD Alcorcón vs. Real Madrid 4:0,2009-10-27,2009-2010
Ernesto,AD Alcorcón,40,3,0,AD Alcorcón vs. Real Madrid 4:0,2009-10-27,2009-2010
Borja,AD Alcorcón,52,4,0,AD Alcorcón vs. Real Madrid 4:0,2009-10-27,2009-2010
Lafita,Real Zaragoza,10,1,0,Real Zaragoza vs. Málaga CF 1:1,2009-10-28,2009-2010
Apoño,Málaga CF,76,1,1,Real Zaragoza vs. Málaga CF 1:1,2009-10-28,2009-2010
Sergio Fernández,CA Osasuna,16,0,1,Xerez CD vs. CA Osasuna 1:2,2009-10-28,2009-2010
Dady,CA Osasuna,20,0,2,Xerez CD vs. CA Osasuna 1:2,2009-10-28,2009-2010
Giancarlo Maldonado,Xerez CD,67,1,2,Xerez CD vs. CA Osasuna 1:2,2009-10-28,2009-2010
Susaeta,Rayo Vallecano,6,1,0,Rayo Vallecano vs. Athletic Bilbao 2:0,2009-10-28,2009-2010
Pachón,Rayo Vallecano,20,2,0,Rayo Vallecano vs. Athletic Bilbao 2:0,2009-10-28,2009-2010
Saulo,RC Celta,20,1,0,RC Celta vs. CD Tenerife 2:1,2009-10-28,2009-2010
Michu,RC Celta,23,2,0,RC Celta vs. CD Tenerife 2:1,2009-10-28,2009-2010
Richi,CD Tenerife,44,2,1,RC Celta vs. CD Tenerife 2:1,2009-10-28,2009-2010
Lopo García,Deportivo La Coruña,77,0,1,Real Murcia vs. Deportivo La Coruña 0:1,2009-10-28,2009-2010
Chico,UD Almería,39,0,1,Hércules CF vs. UD Almería 2:1,2009-10-28,2009-2010
Ionel Dănciulescu,Hércules CF,54,1,1,Hércules CF vs. UD Almería 2:1,2009-10-28,2009-2010
Sergio Alejandro,Hércules CF,88,2,1,Hércules CF vs. UD Almería 2:1,2009-10-28,2009-2010
Juan Albín,Getafe CF,60,1,0,Getafe CF vs. Espanyol Barcelona 2:0,2009-10-28,2009-2010
Gavilán,Getafe CF,70,2,0,Getafe CF vs. Espanyol Barcelona 2:0,2009-10-28,2009-2010
Joaquín,Valencia CF,10,0,1,CD Alcoyano vs. Valencia CF 0:1,2009-10-28,2009-2010
Pedro,FC Barcelona,40,0,1,Cultural Leonesa vs. FC Barcelona 0:2,2009-10-28,2009-2010
Pedro,FC Barcelona,63,0,2,Cultural Leonesa vs. FC Barcelona 0:2,2009-10-28,2009-2010
Arzo,Real Valladolid,3,1,0,Real Valladolid vs. RCD Mallorca 2:1,2009-10-29,2009-2010
Martí,RCD Mallorca,28,1,1,Real Valladolid vs. RCD Mallorca 2:1,2009-10-29,2009-2010
Diego Costa,Real Valladolid,78,2,1,Real Valladolid vs. RCD Mallorca 2:1,2009-10-29,2009-2010
Salva Sevilla,UD Salamanca,87,1,0,UD Salamanca vs. Racing Santander 1:0,2009-10-29,2009-2010
Álvaro Valdés,Unión Deportiva Puertollano,12,1,0,Unión Deportiva Puertollano vs. Villarreal CF 1:1,2009-10-29,2009-2010
Robert Pirés,Villarreal CF,65,1,1,Unión Deportiva Puertollano vs. Villarreal CF 1:1,2009-10-29,2009-2010
Marchena,Valencia CF,4,1,0,"Valencia CF vs. CD Alcoyano 2:2 									
																		
										(Hinspiel 1:0)",2009-11-10,2009-2010
Nikola Žigić,Valencia CF,16,2,0,"Valencia CF vs. CD Alcoyano 2:2 									
																		
										(Hinspiel 1:0)",2009-11-10,2009-2010
Víctor Curto,CD Alcoyano,40,2,1,"Valencia CF vs. CD Alcoyano 2:2 									
																		
										(Hinspiel 1:0)",2009-11-10,2009-2010
Carpio,CD Alcoyano,83,2,2,"Valencia CF vs. CD Alcoyano 2:2 									
																		
										(Hinspiel 1:0)",2009-11-10,2009-2010
Giuseppe Rossi,Villarreal CF,75,1,0,"Villarreal CF vs. Unión Deportiva Puertollano 1:0 									
																		
										(Hinspiel 1:1)",2009-11-10,2009-2010
Jurado,Atlético Madrid,11,1,0,"Atlético Madrid vs. UD Marbella 6:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Florent Sinama-Pongolle,Atlético Madrid,18,2,0,"Atlético Madrid vs. UD Marbella 6:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Maximiliano Rodríguez,Atlético Madrid,22,3,0,"Atlético Madrid vs. UD Marbella 6:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Maximiliano Rodríguez,Atlético Madrid,31,4,0,"Atlético Madrid vs. UD Marbella 6:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Maximiliano Rodríguez,Atlético Madrid,47,5,0,"Atlético Madrid vs. UD Marbella 6:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Maximiliano Rodríguez,Atlético Madrid,63,6,0,"Atlético Madrid vs. UD Marbella 6:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Dady,CA Osasuna,79,1,0,"CA Osasuna vs. Xerez CD 1:0 									
																		
										(Hinspiel 2:1)",2009-11-10,2009-2010
Danilo Sacramento,RC Celta,84,0,1,"CD Tenerife vs. RC Celta 0:1 									
																		
										(Hinspiel 1:2)",2009-11-10,2009-2010
Barral,Sporting Gijón,2,1,0,"Sporting Gijón vs. Recreativo Huelva 2:4 i.E.									
																		
										(Hinspiel 1:1)",2009-11-10,2009-2010
Jerónimo Barrales,Recreativo Huelva,29,1,1,"Sporting Gijón vs. Recreativo Huelva 2:4 i.E.									
																		
										(Hinspiel 1:1)",2009-11-10,2009-2010
Josu Santamaría,CF Atlético Ciudad,47,0,1,"Sevilla FC vs. CF Atlético Ciudad 5:1 									
																		
										(Hinspiel 4:2)",2009-11-10,2009-2010
Jesús Navas,Sevilla FC,51,1,1,"Sevilla FC vs. CF Atlético Ciudad 5:1 									
																		
										(Hinspiel 4:2)",2009-11-10,2009-2010
Frédéric Kanouté,Sevilla FC,59,2,1,"Sevilla FC vs. CF Atlético Ciudad 5:1 									
																		
										(Hinspiel 4:2)",2009-11-10,2009-2010
Luís Fabiano,Sevilla FC,63,3,1,"Sevilla FC vs. CF Atlético Ciudad 5:1 									
																		
										(Hinspiel 4:2)",2009-11-10,2009-2010
José Carlos,Sevilla FC,65,4,1,"Sevilla FC vs. CF Atlético Ciudad 5:1 									
																		
										(Hinspiel 4:2)",2009-11-10,2009-2010
José Carlos,Sevilla FC,88,5,1,"Sevilla FC vs. CF Atlético Ciudad 5:1 									
																		
										(Hinspiel 4:2)",2009-11-10,2009-2010
Rafael van der Vaart,Real Madrid,81,1,0,"Real Madrid vs. AD Alcorcón 1:0 									
																		
										(Hinspiel 0:4)",2009-11-10,2009-2010
Bojan,FC Barcelona,52,1,0,"FC Barcelona vs. Cultural Leonesa 5:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Bojan,FC Barcelona,54,2,0,"FC Barcelona vs. Cultural Leonesa 5:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Pedro,FC Barcelona,64,3,0,"FC Barcelona vs. Cultural Leonesa 5:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Lionel Messi,FC Barcelona,66,4,0,"FC Barcelona vs. Cultural Leonesa 5:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Xavi,FC Barcelona,75,5,0,"FC Barcelona vs. Cultural Leonesa 5:0 									
																		
										(Hinspiel 2:0)",2009-11-10,2009-2010
Soldado,Getafe CF,21,0,1,"Espanyol Barcelona vs. Getafe CF 1:1 									
																		
										(Hinspiel 0:2)",2009-11-11,2009-2010
Iván Alonso,Espanyol Barcelona,37,1,1,"Espanyol Barcelona vs. Getafe CF 1:1 									
																		
										(Hinspiel 0:2)",2009-11-11,2009-2010
Llorente,Athletic Bilbao,42,1,0,"Athletic Bilbao vs. Rayo Vallecano 2:2 									
																		
										(Hinspiel 0:2)",2009-11-11,2009-2010
Piti,Rayo Vallecano,72,1,1,"Athletic Bilbao vs. Rayo Vallecano 2:2 									
																		
										(Hinspiel 0:2)",2009-11-11,2009-2010
Javi Martínez,Athletic Bilbao,75,2,1,"Athletic Bilbao vs. Rayo Vallecano 2:2 									
																		
										(Hinspiel 0:2)",2009-11-11,2009-2010
Edu Albácar,Rayo Vallecano,77,2,2,"Athletic Bilbao vs. Rayo Vallecano 2:2 									
																		
										(Hinspiel 0:2)",2009-11-11,2009-2010
Alhassane Keita,RCD Mallorca,39,1,0,"RCD Mallorca vs. Real Valladolid 1:0 									
																		
										(Hinspiel 1:2)",2009-11-11,2009-2010
Perico Pinazo,UD Salamanca,20,0,1,"Racing Santander vs. UD Salamanca 4:1 									
																		
										(Hinspiel 0:1)",2009-11-11,2009-2010
Mohammed Tchité,Racing Santander,36,1,1,"Racing Santander vs. UD Salamanca 4:1 									
																		
										(Hinspiel 0:1)",2009-11-11,2009-2010
Mohammed Tchité,Racing Santander,44,2,1,"Racing Santander vs. UD Salamanca 4:1 									
																		
										(Hinspiel 0:1)",2009-11-11,2009-2010
Murillo,Racing Santander,57,3,1,"Racing Santander vs. UD Salamanca 4:1 									
																		
										(Hinspiel 0:1)",2009-11-11,2009-2010
Xisco,Racing Santander,74,4,1,"Racing Santander vs. UD Salamanca 4:1 									
																		
										(Hinspiel 0:1)",2009-11-11,2009-2010
Tiago Gomes,Hércules CF,76,0,1,"UD Almería vs. Hércules CF 0:1 									
																		
										(Hinspiel 1:2)",2009-11-12,2009-2010
Capel,Sevilla FC,60,0,1,FC Barcelona vs. Sevilla FC 1:2,2010-01-05,2009-2010
Zlatan Ibrahimović,FC Barcelona,70,1,1,FC Barcelona vs. Sevilla FC 1:2,2010-01-05,2009-2010
Álvaro Negredo,Sevilla FC,75,1,2,FC Barcelona vs. Sevilla FC 1:2,2010-01-05,2009-2010
Giuseppe Rossi,Villarreal CF,12,0,1,RC Celta vs. Villarreal CF 1:1,2010-01-06,2009-2010
Arthur,RC Celta,44,1,1,RC Celta vs. Villarreal CF 1:1,2010-01-06,2009-2010
Bolaño,Racing Santander,31,0,1,AD Alcorcón vs. Racing Santander 2:3,2010-01-06,2009-2010
Geijo,Racing Santander,47,0,2,AD Alcorcón vs. Racing Santander 2:3,2010-01-06,2009-2010
Íñigo López,AD Alcorcón,57,1,2,AD Alcorcón vs. Racing Santander 2:3,2010-01-06,2009-2010
Moratón,Racing Santander,62,1,3,AD Alcorcón vs. Racing Santander 2:3,2010-01-06,2009-2010
Borja Gómez,AD Alcorcón,87,2,3,AD Alcorcón vs. Racing Santander 2:3,2010-01-06,2009-2010
Andrés Guardado,Deportivo La Coruña,47,0,1,Valencia CF vs. Deportivo La Coruña 1:2,2010-01-06,2009-2010
Pablo Álvarez,Deportivo La Coruña,55,0,2,Valencia CF vs. Deportivo La Coruña 1:2,2010-01-06,2009-2010
David Silva,Valencia CF,73,1,2,Valencia CF vs. Deportivo La Coruña 1:2,2010-01-06,2009-2010
Bruno Fornaroli,Recreativo Huelva,14,1,0,Recreativo Huelva vs. Atlético Madrid 3:0,2010-01-06,2009-2010
Jerónimo Barrales,Recreativo Huelva,24,2,0,Recreativo Huelva vs. Atlético Madrid 3:0,2010-01-06,2009-2010
Candeias,Recreativo Huelva,88,3,0,Recreativo Huelva vs. Atlético Madrid 3:0,2010-01-06,2009-2010
Cristian,Hércules CF,17,1,0,Hércules CF vs. CA Osasuna 2:1,2010-01-07,2009-2010
Jorge Galán,CA Osasuna,51,1,1,Hércules CF vs. CA Osasuna 2:1,2010-01-07,2009-2010
del Olmo,Hércules CF,67,2,1,Hércules CF vs. CA Osasuna 2:1,2010-01-07,2009-2010
Míchel,Rayo Vallecano,15,1,0,Rayo Vallecano vs. RCD Mallorca 2:1,2010-01-07,2009-2010
Julio Álvarez,RCD Mallorca,21,1,1,Rayo Vallecano vs. RCD Mallorca 2:1,2010-01-07,2009-2010
Collantes,Rayo Vallecano,43,2,1,Rayo Vallecano vs. RCD Mallorca 2:1,2010-01-07,2009-2010
Apoño,Málaga CF,10,1,0,Málaga CF vs. Getafe CF 2:1,2010-01-07,2009-2010
Edinho,Málaga CF,45,2,0,Málaga CF vs. Getafe CF 2:1,2010-01-07,2009-2010
Milan Stepanov,Getafe CF,67,2,1,Málaga CF vs. Getafe CF 2:1,2010-01-07,2009-2010
Trashorras,RC Celta,89,0,1,"Villarreal CF vs. RC Celta 0:1 									
																		
										(Hinspiel 1:1)",2010-01-12,2009-2010
Masoud Shojaei,CA Osasuna,48,1,0,"CA Osasuna vs. Hércules CF 1:0 									
																		
										(Hinspiel 1:2)",2010-01-13,2009-2010
Nikola Žigić,Valencia CF,10,0,1,"Deportivo La Coruña vs. Valencia CF 2:2 									
																		
										(Hinspiel 2:1)",2010-01-13,2009-2010
Nikola Žigić,Valencia CF,29,0,2,"Deportivo La Coruña vs. Valencia CF 2:2 									
																		
										(Hinspiel 2:1)",2010-01-13,2009-2010
Filipe Luís,Deportivo La Coruña,49,1,2,"Deportivo La Coruña vs. Valencia CF 2:2 									
																		
										(Hinspiel 2:1)",2010-01-13,2009-2010
Juan Rodríguez,Deportivo La Coruña,72,2,2,"Deportivo La Coruña vs. Valencia CF 2:2 									
																		
										(Hinspiel 2:1)",2010-01-13,2009-2010
Xavi,FC Barcelona,64,0,1,"Sevilla FC vs. FC Barcelona 0:1 									
																		
										(Hinspiel 2:1)",2010-01-13,2009-2010
Soldado,Getafe CF,15,1,0,"Getafe CF vs. Málaga CF 5:1 									
																		
										(Hinspiel 1:2)",2010-01-13,2009-2010
Rafa,Getafe CF,29,2,0,"Getafe CF vs. Málaga CF 5:1 									
																		
										(Hinspiel 1:2)",2010-01-13,2009-2010
Soldado,Getafe CF,49,3,0,"Getafe CF vs. Málaga CF 5:1 									
																		
										(Hinspiel 1:2)",2010-01-13,2009-2010
Pedro León,Getafe CF,53,4,0,"Getafe CF vs. Málaga CF 5:1 									
																		
										(Hinspiel 1:2)",2010-01-13,2009-2010
Juanmi,Málaga CF,63,4,1,"Getafe CF vs. Málaga CF 5:1 									
																		
										(Hinspiel 1:2)",2010-01-13,2009-2010
Dani Parejo,Getafe CF,78,5,1,"Getafe CF vs. Málaga CF 5:1 									
																		
										(Hinspiel 1:2)",2010-01-13,2009-2010
Piti,Rayo Vallecano,45,0,1,"RCD Mallorca vs. Rayo Vallecano 3:1 									
																		
										(Hinspiel 1:2)",2010-01-14,2009-2010
Víctor Casadesús,RCD Mallorca,50,1,1,"RCD Mallorca vs. Rayo Vallecano 3:1 									
																		
										(Hinspiel 1:2)",2010-01-14,2009-2010
Víctor Casadesús,RCD Mallorca,60,2,1,"RCD Mallorca vs. Rayo Vallecano 3:1 									
																		
										(Hinspiel 1:2)",2010-01-14,2009-2010
Mario Suárez,RCD Mallorca,89,3,1,"RCD Mallorca vs. Rayo Vallecano 3:1 									
																		
										(Hinspiel 1:2)",2010-01-14,2009-2010
Simão,Atlético Madrid,20,1,0,"Atlético Madrid vs. Recreativo Huelva 5:1 									
																		
										(Hinspiel 0:3)",2010-01-14,2009-2010
Sergio Agüero,Atlético Madrid,23,2,0,"Atlético Madrid vs. Recreativo Huelva 5:1 									
																		
										(Hinspiel 0:3)",2010-01-14,2009-2010
Paulo Assunção,Atlético Madrid,38,3,0,"Atlético Madrid vs. Recreativo Huelva 5:1 									
																		
										(Hinspiel 0:3)",2010-01-14,2009-2010
Sergio Agüero,Atlético Madrid,61,4,0,"Atlético Madrid vs. Recreativo Huelva 5:1 									
																		
										(Hinspiel 0:3)",2010-01-14,2009-2010
Carmona,Recreativo Huelva,70,4,1,"Atlético Madrid vs. Recreativo Huelva 5:1 									
																		
										(Hinspiel 0:3)",2010-01-14,2009-2010
Simão,Atlético Madrid,83,5,1,"Atlético Madrid vs. Recreativo Huelva 5:1 									
																		
										(Hinspiel 0:3)",2010-01-14,2009-2010
Manu del Moral,Getafe CF,51,0,1,RCD Mallorca vs. Getafe CF 1:2,2010-01-20,2009-2010
Nicolás Fedor,Getafe CF,68,0,2,RCD Mallorca vs. Getafe CF 1:2,2010-01-20,2009-2010
Gonzalo Castro,RCD Mallorca,90,1,2,RCD Mallorca vs. Getafe CF 1:2,2010-01-20,2009-2010
Álvaro Negredo,Sevilla FC,27,0,1,Deportivo La Coruña vs. Sevilla FC 0:3,2010-01-20,2009-2010
Renato,Sevilla FC,68,0,2,Deportivo La Coruña vs. Sevilla FC 0:3,2010-01-20,2009-2010
Jesús Navas,Sevilla FC,70,0,3,Deportivo La Coruña vs. Sevilla FC 0:3,2010-01-20,2009-2010
Colsa,Racing Santander,63,1,0,Racing Santander vs. CA Osasuna 2:1,2010-01-21,2009-2010
Pape Diop,Racing Santander,84,2,0,Racing Santander vs. CA Osasuna 2:1,2010-01-21,2009-2010
Walter Pandiani,CA Osasuna,88,2,1,Racing Santander vs. CA Osasuna 2:1,2010-01-21,2009-2010
Trashorras,RC Celta,3,0,1,Atlético Madrid vs. RC Celta 1:1,2010-01-21,2009-2010
Tiago,Atlético Madrid,11,1,1,Atlético Madrid vs. RC Celta 1:1,2010-01-21,2009-2010
Xisco,Racing Santander,6,0,1,"CA Osasuna vs. Racing Santander 0:3 									
																		
										(Hinspiel 1:2)",2010-01-27,2009-2010
Henrique,Racing Santander,23,0,2,"CA Osasuna vs. Racing Santander 0:3 									
																		
										(Hinspiel 1:2)",2010-01-27,2009-2010
Sergio Canales,Racing Santander,79,0,3,"CA Osasuna vs. Racing Santander 0:3 									
																		
										(Hinspiel 1:2)",2010-01-27,2009-2010
Bodipo,Deportivo La Coruña,43,0,1,"Sevilla FC vs. Deportivo La Coruña 0:1 									
																		
										(Hinspiel 3:0)",2010-01-27,2009-2010
Aduriz,RCD Mallorca,45,0,1,"Getafe CF vs. RCD Mallorca 0:1 									
																		
										(Hinspiel 2:1)",2010-01-28,2009-2010
Diego Forlán,Atlético Madrid,26,0,1,"RC Celta vs. Atlético Madrid 0:1 									
																		
										(Hinspiel 1:1)",2010-01-28,2009-2010
Luís Fabiano,Sevilla FC,45,1,0,Sevilla FC vs. Getafe CF 2:0,2010-02-03,2009-2010
Mario,Sevilla FC,80,2,0,Sevilla FC vs. Getafe CF 2:0,2010-02-03,2009-2010
Simão,Atlético Madrid,9,1,0,Atlético Madrid vs. Racing Santander 4:0,2010-02-04,2009-2010
Reyes,Atlético Madrid,41,2,0,Atlético Madrid vs. Racing Santander 4:0,2010-02-04,2009-2010
Diego Forlán,Atlético Madrid,63,3,0,Atlético Madrid vs. Racing Santander 4:0,2010-02-04,2009-2010
Diego Forlán,Atlético Madrid,72,4,0,Atlético Madrid vs. Racing Santander 4:0,2010-02-04,2009-2010
Soldado,Getafe CF,52,1,0,"Getafe CF vs. Sevilla FC 1:0 									
																		
										(Hinspiel 0:2)",2010-02-10,2009-2010
Valera,Racing Santander,3,1,0,"Racing Santander vs. Atlético Madrid 3:2 									
																		
										(Hinspiel 0:4)",2010-02-11,2009-2010
Moratón,Atlético Madrid,8,1,1,"Racing Santander vs. Atlético Madrid 3:2 									
																		
										(Hinspiel 0:4)",2010-02-11,2009-2010
Jurado,Atlético Madrid,51,1,2,"Racing Santander vs. Atlético Madrid 3:2 									
																		
										(Hinspiel 0:4)",2010-02-11,2009-2010
Xisco,Racing Santander,89,2,2,"Racing Santander vs. Atlético Madrid 3:2 									
																		
										(Hinspiel 0:4)",2010-02-11,2009-2010
Mohammed Tchité,Racing Santander,90,3,2,"Racing Santander vs. Atlético Madrid 3:2 									
																		
										(Hinspiel 0:4)",2010-02-11,2009-2010
Capel,Sevilla FC,5,1,0,Sevilla FC vs. Atlético Madrid 2:0,2010-05-19,2009-2010
Jesús Navas,Sevilla FC,90,2,0,Sevilla FC vs. Atlético Madrid 2:0,2010-05-19,2009-2010
Maxwell,FC Barcelona,16,0,1,AD Ceuta vs. FC Barcelona 0:2,2010-10-26,2010-2011
Pedro,FC Barcelona,25,0,2,AD Ceuta vs. FC Barcelona 0:2,2010-10-26,2010-2011
Álvaro Negredo,Sevilla FC,45,0,1,Real Unión vs. Sevilla FC 0:4,2010-10-27,2010-2011
Álvaro Negredo,Sevilla FC,68,0,2,Real Unión vs. Sevilla FC 0:4,2010-10-27,2010-2011
Alfaro,Sevilla FC,89,0,3,Real Unión vs. Sevilla FC 0:4,2010-10-27,2010-2011
José Carlos,Sevilla FC,90,0,4,Real Unión vs. Sevilla FC 0:4,2010-10-27,2010-2011
Aduriz,Valencia CF,55,0,1,UD Logroñés vs. Valencia CF 0:3,2010-10-27,2010-2011
Aduriz,Valencia CF,60,0,2,UD Logroñés vs. Valencia CF 0:3,2010-10-27,2010-2011
Vicente,Valencia CF,79,0,3,UD Logroñés vs. Valencia CF 0:3,2010-10-27,2010-2011
Oriol Riera,Córdoba CF,25,1,0,Córdoba CF vs. Racing Santander 2:0,2010-10-27,2010-2011
Díaz de Cerio,Córdoba CF,75,2,0,Córdoba CF vs. Racing Santander 2:0,2010-10-27,2010-2011
José Mari,Xerez CD,32,1,0,Xerez CD vs. Levante UD 2:3,2010-10-27,2010-2011
Cristhian Stuani,Levante UD,60,1,1,Xerez CD vs. Levante UD 2:3,2010-10-27,2010-2011
Bermejo,Xerez CD,64,2,1,Xerez CD vs. Levante UD 2:3,2010-10-27,2010-2011
Cristhian Stuani,Levante UD,81,2,2,Xerez CD vs. Levante UD 2:3,2010-10-27,2010-2011
Larrea,Levante UD,88,2,3,Xerez CD vs. Levante UD 2:3,2010-10-27,2010-2011
Álvaro,Espanyol Barcelona,37,0,1,Real Valladolid vs. Espanyol Barcelona 0:2,2010-10-27,2010-2011
Álvaro,Espanyol Barcelona,55,0,2,Real Valladolid vs. Espanyol Barcelona 0:2,2010-10-27,2010-2011
Fernando Cavenaghi,RCD Mallorca,12,1,0,RCD Mallorca vs. Sporting Gijón 3:1,2010-10-27,2010-2011
Fernando Cavenaghi,RCD Mallorca,33,2,0,RCD Mallorca vs. Sporting Gijón 3:1,2010-10-27,2010-2011
Barral,Sporting Gijón,60,2,1,RCD Mallorca vs. Sporting Gijón 3:1,2010-10-27,2010-2011
Rubén,RCD Mallorca,90,3,1,RCD Mallorca vs. Sporting Gijón 3:1,2010-10-27,2010-2011
Jozy Altidore,Villarreal CF,44,0,1,Polideportivo Ejido vs. Villarreal CF 1:1,2010-10-27,2010-2011
Moreno,Polideportivo Ejido,90,1,1,Polideportivo Ejido vs. Villarreal CF 1:1,2010-10-27,2010-2011
Adrián Sardinero,Getafe CF,6,0,1,Club Portugalete vs. Getafe CF 1:1,2010-10-27,2010-2011
Bergara,Club Portugalete,52,1,1,Club Portugalete vs. Getafe CF 1:1,2010-10-27,2010-2011
Diego Godín,Atlético Madrid,24,0,1,Universidad Las Palmas vs. Atlético Madrid 0:5,2010-10-27,2010-2011
Sergio Agüero,Atlético Madrid,41,0,2,Universidad Las Palmas vs. Atlético Madrid 0:5,2010-10-27,2010-2011
Diego Costa,Atlético Madrid,48,0,3,Universidad Las Palmas vs. Atlético Madrid 0:5,2010-10-27,2010-2011
Sergio Agüero,Atlético Madrid,53,0,4,Universidad Las Palmas vs. Atlético Madrid 0:5,2010-10-27,2010-2011
Fran Mérida,Atlético Madrid,84,0,5,Universidad Las Palmas vs. Atlético Madrid 0:5,2010-10-27,2010-2011
Gabi,Real Zaragoza,61,0,1,Real Betis vs. Real Zaragoza 0:1,2010-10-27,2010-2011
Gurpegi,Athletic Bilbao,55,0,1,AD Alcorcón vs. Athletic Bilbao 0:1,2010-10-28,2010-2011
Juanfran,CA Osasuna,68,1,0,CA Osasuna vs. Deportivo La Coruña 1:1,2010-10-28,2010-2011
Saúl,Deportivo La Coruña,70,1,1,CA Osasuna vs. Deportivo La Coruña 1:1,2010-10-28,2010-2011
Jeffrey Sarpong,Real Sociedad,7,1,0,Real Sociedad vs. UD Almería 2:3,2010-10-28,2010-2011
Elustondo,Real Sociedad,31,2,0,Real Sociedad vs. UD Almería 2:3,2010-10-28,2010-2011
Henok Goitom,UD Almería,66,2,1,Real Sociedad vs. UD Almería 2:3,2010-10-28,2010-2011
Leonardo Ulloa,UD Almería,71,2,2,Real Sociedad vs. UD Almería 2:3,2010-10-28,2010-2011
Leonardo Ulloa,UD Almería,88,2,3,Real Sociedad vs. UD Almería 2:3,2010-10-28,2010-2011
Ivan Bolado,Racing Santander,25,1,0,"Racing Santander vs. Córdoba CF 3:1 n.V.									
																		
										(Hinspiel 0:2)",2010-11-09,2010-2011
